3115,toroa,nanga,male parents *inlaw,kin,,
3116,torobuku,o,k o *tree,?,,
3117,torohowehe,o,k o *tree,plant,,
3118,torohuku,o,liana,plant,,
3119,toropaha,,fall,,,
3120,toropu,o,k o *liana,plant,,
3121,torou,i,"bad, ugly, worn out",,,
3122,toru,,cross the sea,nautical,,
3123,totaka,,bring,,,
3124,totaleo,o,bird (general term),animal,,
3125,totameri,o,k o *arrow,hunting,,
3126,totango,,"tent, cast",,,
3127,totara,,"come out, end up",,,
3128,totare,,nurse cautiously,,,
3129,totaulu,o,starfish,animal,,
3130,toteke,,"tap, caress",,,
3131,totimiono,,grunt,,,
3132,totiri,,carry in arms,,,
3133,toto,,nape,,,
3134,totoade,o,"story, tale, fable",,,
3135,totoai,o,k o *bird,bird,,
3136,totobeloho,ho,"to speak in the Tobelo language, to be able to speak Tobelo",,,
3137,totodingi,o,candlestick,,,
3138,totodore,ho,"to speak in the Tidore language, to be able to speak Tidore",,,
3139,totokia,,be *able,,,
3140,totolo,,tackle block,tool,,
3141,totomo,,"full, complete",,,
3142,totongono,o,k o *earthworm,insect,,
3143,tototeke,,knock,,,
3144,totuhuro,,reed,plant,,
3145,totukuna,,ruler,,,
3146,totumu,,bathe,,,
3147,towongi,ho,to walk along the *beach,,,
3148,towora,,harden,,,
3149,tua,o,k o *kerchief (worm in cakalele dance),,,
3150,tuada,o,jackfruit,Artocarpus ployphema Pers.,,
3151,tuagi,,"pour, water, moisten",,,
3152,tuanga,,gentleman,,,
3153,tuari,,do *separately,,,
3154,tuba,,lance,,,
3155,tubalenge,,"tinker, fiddle with",,,
3156,tubele,,cockfight,,,
3157,tubeli,,cockfight,,,
3158,tubo,,"put on *high, aloft",,,
3159,tubolie,,"explode, toss up high",,,
3160,tubuho,i,heavy,,,
3161,tubuku,,top,,,
3162,tubuku,,"fall, jump, come *down",,,
3163,tubu-tubuku,,speckled,,,
3164,tuda,,lead,,,
3165,tuda,,tow,,,
3166,tudele,o,k o *fish,fish,,
3167,tudili,,pick,,,
3168,tuduku,ha,throw a spear,hunting,,
3169,tuga,,measure,,,
3170,tugala,,skin flakes,,,
3171,tugara,,nautilus shell,,,
3172,tugo,,surprize,,,
3173,tugutili,,wander in the forest,,,
3174,tugutiloka,,forest dweller,,,
3175,tuhange,NUM,eight,num,,
3176,tuhara,i,"boil, bubble",,,
3177,tuhere,,split,,,
3178,tuhu,,bang,,,
3179,tuhuku,ho,shoot,,,
3180,tui,o,k o *bamboo,plant,,
3181,tuieki,,spear,,,
3182,tujanga,,roof support,,,
3183,tukanga,,skillful,,,
3184,tuku,,"press, pinch",,,
3185,tukunu,,sago leaf *basin,,,
3186,tukuru,,"across, lay across",,,
3187,tulada,,"draw, paint",,,
3188,tulaka,,live *lewdly,,,
3189,tulaki-bara,,ballast,,,
3190,tulihi,,color,,,
3191,tulu,ho,"stop in, go in",,,
3192,tulung,ho,"help, rescue",,,
3193,tulung,ho hi,help with s t,,,
3194,tuma,,push up with stick,,,
3195,tumara,o,k o *heron,animal,,
3196,tumidi,NUM,seven,,,
3197,tumule,,"clean, weed",,,
3198,tumungu,,"hold up, stop, arrest",,,
3199,tumunu,ho ma,dive,,,
3200,tumurahu,,"groggy, not yet *awake",,,
3201,tumutu,ho,point,,,
3202,tumutuku,,remain *small,,,
3203,tunata,,greedy,,,
3204,tungiri,ha,to *scale (fish),food,,
3205,tungutu,,"point out, indicate",,,
3206,tuono,,do *simultaneously,,,
3207,tupa,,box,,,
3208,tupa-tupa,,boxfish,,,
3209,tupe,,ape sound,,,
3210,tupukuru,,fold,,,
3211,turahi,,become *steep,,,
3212,turono,,fall down,,,
3213,turu,,follow,,,
3214,tururu,ho ma,move,,,
3215,turutang,,"clever, skilled",,,
3216,tutama,,can,,,
3217,tutuku,ho,"stamp, pound",,opine hotuduku,pound rice
3218,tutukuna,,ruler,,,
3219,tutukunu,,walking *stick,,,
3220,tutumu,,spy on,,,
3221,tututu,,"drip, drop",,,
3222,tutuuhu,,heartbeat,,,
3223,tuubula,,k o *tree,,,
3224,tuuku,,"shape, fashion",,,
3225,tuuru,,k o *tree,,,
3226,tuwinihi,,constipate,,,
3227,-ua,vsf,negative aspectual suffix,,ngohiua,not me!
3228,uahi,,not yet,,,
3229,uba,,gunpowder,,,
3230,ubo,o,,,,
3231,uboro,o,red *parrot,animal,,
3232,Ubo-Ubo,o,name of kapung where Miti people took refuge from the war,,,
3233,ubo-ubo,o,hibiscus,plant,,
3234,ucaha,,bewitchment,,,
3235,udi,o,large *basket,,,
3236,udo-udomo,,"basin, cup",,,
3237,ugaka,o,sugarcane,food,,
3238,uge,o,vegetable (general term),food,,
3239,uha,part,"forbid, don't",,,
3240,uhaka,o,k o skin *disease,med,,
3241,uhanga,,bunch,,,
3242,uhele,o,k o *tree,plant,,
3243,uihi,,"leak, leaky",,,
3244,uiti,ha,bail,nautical,,
3245,ukere,i,"adjacent, close by",,,
3246,ukere,ho ma k,stand close to each other,,,
3247,uku,o,fire,,o uku ma dokara,"flame, literally 'the redness of the fire'"
3248,uku,ha,burn st,,,
3249,uku,ho ma,burn oneself,,,
3250,ukumu,,"press close, pinch together",,,
3251,ukuru,ma,"plan, opinion, idea",,,
3252,ule,ho,"play, jest, the children are playing on the beach",,o ngohaka o dowingioka youle-ule,
3253,ulingi,o,k o *kingfisher,bird,,
3254,ulini,,"umata, rollers, huge *waves",,,
3255,umati,ma,people,,,
3256,umeloa,o,k o *banana,food,,
3257,umo,ha,throw away,,,
3258,umuru,o,"lifetime, age",,,
3259,una,PRO,third-person singular masculine independent pronoun,,,
3260,unaha,o,fish *scales,fish,,
3261,upahi,,police officer,,,
3262,upeti,,taxation,,,
3263,uriti,ha,sew,,,
3264,uroto,o,"vein, tendon, muscle, sinew",body part,,
3265,uru,nanga,mouth,,nanga uru makai,lips
3266,uru,ma,"beak, bill",body part,,
3267,uru,ho,cut off,,,
3268,uru jawa,o,k o *rattan,,,
3269,uti,ho,descend,,,
3270,utongo,,sago palm *leaf sheath,,,
3271,utu,,"head *hair, stem",body part,o akere ma utu,river
3272,utu,part,"little bit, other",,ho utu (ga),the others
3273,utuku,ho,pick (rice),,,
3274,utumu,ho,"win, profit",,,
3275,ututlu,,little bit,,,
3276,uwini,,light,,,
3277,uworo,,handle,,,
3278,wabi,,"shrink, sink, flatten",,,
3279,wagihi,,limp,,,
3280,wagu,,swing,,,
3281,wahiohi,,not yet,,,
3282,waho,ho,know,,,
3283,wahu-wahu,o,k o *spider (daddy long-legs),animal,,
3284,wai,o,valley,,,
3285,waja,,steel,,,
3286,wakili,o,"substitute, deputy",,,
3287,wako,ho,rotate,,,
3288,wakomomu,o,k o fish *net,fishing,,
3289,wakuhu,ho,select,,,
3290,wakutu,ma,time,,,
3291,wale,o,mango tree,plant,,
3292,walimi,,push along,,,
3293,waloko,ho ma,naked,,,
3294,waloko,o,bamboo *joint,,,
3295,walye,o,"refuse, waste",,,
3296,wama,o,citrus (general term),food,owama mahohumujuru,orange
3297,wange,o,"sun, day",,owange higetongo,every day
3298,wange-wange,o,k o *snake,animal,,
3299,wango,ho,live,,,
3300,wango,o,life,,,
3301,wangoro,ho,"shine, be *splendid",,,
3302,wapi,,scrotum,body part,,
3303,wapo,i,soaked,,,
3304,waranga,o,realgar (?),,,
3305,waranga,ma,"venom, poison",,,
3306,warigi,o,fig tree,plant,,
3307,wariki,ma,"bowls, intestines",body part,,
3308,waru,ho,"sage, wise",,,
3309,wato (wa + ato),part,so that,,,
3310,wawawe,i,"swing, sway",,,
3311,wawi,ho,"not *enough, not *reach",,,
3312,wederi,i,"perish, digest, rot",,,
3313,wederi,ha,smash,,,
3314,weka,o,fan *palm,plant,,
3315,wela,o,k o *opera,,,
3316,welanga,ma,fallen *unripe,,,
3317,weleke,o,cross (shape),,,
3318,wengaha,i,hollow,,,
3319,wera,o,wild *betel,plant,,
3320,were,ho,make *noise,,,
3321,wewa,i,swing,,,
3322,wewa,ho ma,walk with the arms swinging to and fro,,,
3323,wewe,o,k o *wood (used to make fire,plant,,
3324,wiki-wiki,,doodle,,,
3325,wilere,,come *loose,,,
3326,wiludu,,velvet,,,
3327,witomo,,lauch a canoe,,,
3328,woa,,loosen,,,
3329,woata,,broad,,,
3330,woe,COUNT,many,,,
3331,woere,ha,dry,,,
3332,wogono,o,raven,,,
3333,wohama,ho,"go in, enter",,,
3334,wohama,ho hi,bring s t in,,tohingohama,I put it in
3335,wohanga,ho,forget,,,
3336,wohono,,fast,,,
3337,woki-woki,,terong,,,
3338,wokuhu,o,magician,magic,,
3339,Wolada,,Holland,,,
3340,womaha,ho,breathe,,,
3341,womaha,o,breath,,,
3342,womo,,"lap, suck",,,
3343,wongeme,,tribal *spirit,,,
3344,wora,,lower,,,
3345,woro,,"sink, clear, roomy",,,
3346,wota,nanga,uncle (parent's sister's husband),kin,,
3347,wotiti,,navel,body part,,
3348,woto,,press,,,
3349,wowa,,youngest *child,kin,,
3350,wowalada,,speak Dutch,,,
3351,wowomoko,,gargle,,,
3352,wuagi,,debt,,,
3353,wuhi,,comb,,,
3354,wuhi,o,turtle,animal,,
3355,wunehe,,calf muscle,body part,,
3356,wunenge,,vomit,,,
3357,wungama,o,k o *snail,animal,,
3358,wuni,,look at,,,
3359,wunu,,look at,,,
3360,wupu,o,k o *tree,plant,,
3361,wuro,,"waved, ribbed",,,
3362,wuru,,fibrous,,,
3363,wuuku,o,k o *bird,animal,,
3364,wuwu,i,blow,,,
3365,yaba,o,k o *bean,food,,
3366,yabo,ha,"wound, injure",,yaduhuku ma yayaboua,they shot but they were not injured
3367,yahana,,spear point,,,
3368,ya-,PRO,"3pS.3pO, 3pO",,,
3369,yaro,o,sailfish,,,
